scenario,users_per_cohort,day,bps_1nft,bps_3nft,nft_count_1,nft_count_3,effective_stake_1,effective_stake_3,share_1,share_3,reward_per_user_1,reward_per_user_3,cum_reward_per_user_1,cum_reward_per_user_3,raw_stake_1,raw_stake_3,daily_emission,cumulative_emission
C,250,70,1960,5460,70,210,15859.594968630834,26386.44513011584,0.3754102143434112,0.6245897856565888,143.39319544638283,238.5708267557731,13083.924105672833,16986.129125666408,13403.924105672833,17306.129125666408,95491.00555053898,7517513.30783481
C,250,71,1988,5538,71,213,16068.624217880593,26890.263435460463,0.37404656162299127,0.6259534383770088,142.45327285463767,238.39041739753762,13226.377378527472,17224.519543063947,13546.377378527472,17544.519543063947,95210.92256304382,7612724.230397853
C,250,72,2016,5616,72,216,16277.32705803861,27397.521718448657,0.37269338106561806,0.627306618934382,141.52219221053906,238.206022457223,13367.89957073801,17462.72556552117,13687.89957073801,17782.72556552117,94932.05366694051,7707656.284064794
C,250,73,2044,5694,73,219,16485.706242996857,27908.209502528924,0.3713505773515453,0.6286494226484548,140.59979931552084,238.0176255401828,13508.499370053532,17700.743191061352,13828.499370053532,18020.743191061352,94654.3562139259,7802310.64027872
C,250,74,2072,5772,74,222,16693.764439528626,28422.316160941962,0.37001805603110166,0.6299819439688983,139.68594417643902,237.82521210264207,13648.185314229971,17938.568403163994,13968.185314229971,18258.568403163994,94377.78906977028,7896688.42934849
C,250,75,2100,5850,75,225,16901.504230218266,28939.83091901493,0.3686957235254302,0.6313042764745699,138.78048086192868,237.62876938628187,13786.9657950919,18176.197172550277,14106.9657950919,18496.197172550277,94102.31256205264,7990790.741910543
C,250,76,2128,5928,76,228,17108.928116287458,29460.742856438083,0.367383487126367,0.6326165128736331,137.88326736476137,237.42828635603607,13924.849062456662,18413.625458906314,14244.849062456662,18733.625458906314,93827.88843019935,8084618.630340743
C,250,77,2156,6006,77,231,17316.03852032232,29985.040909525447,0.3660812549955385,0.6339187450044615,136.9941654696187,237.22375364041136,14061.843227926282,18650.849212546724,14381.843227926282,18970.849212546724,93554.47977750751,8178173.11011825
C,250,78,2184,6084,78,234,17522.83778890538,30512.71387346015,0.36478893616275504,0.635211063837245,136.11304062621218,237.0151634744837,14197.956268552494,18887.864376021207,14517.956268552494,19207.864376021207,93282.05102517396,8271455.161143424
C,250,79,2212,6162,79,237,17729.328195156308,31043.750404525475,0.3635064405237684,0.6364935594762317,135.23976182731582,236.8025096451011,14333.19603037981,19124.66688566631,14653.19603037981,19444.66688566631,93010.56786810423,8364465.729011528
C,250,80,2240,6240,80,240,17935.511941184886,31578.139022322088,0.3622336788374561,0.6377663211625438,134.3742014917261,236.5857874385781,14467.570231871536,19361.252673104886,14787.570231871536,19681.252673104886,92739.99723257606,8457205.726244105
C,250,81,2268,6318,81,243,18141.39116046,32115.868111972555,0.36097056272248884,0.6390294372775112,133.51623535158805,236.3649935901587,14601.086467223124,19597.617666695045,14921.086467223124,19917.617666695045,92470.30723543669,8549676.033479542
C,250,82,2296,6396,82,246,18346.96792009755,32656.925926313193,0.35971700465353135,0.6402829953464687,132.6657423442778,236.14012623582306,14733.752209567401,19833.757792930868,15053.752209567401,20153.757792930868,92201.4671450252,8641877.500624567
C,250,83,2324,6474,83,249,18552.244223070866,33201.300588074315,0.358472917957025,0.6415270820429749,131.82260450823523,235.9111848656069,14865.574814075637,20069.668977796475,15185.574814075637,20389.668977796475,91933.44734346055,8733810.947968028
C,250,84,2352,6552,84,252,18757.222010346228,33748.980092048725,0.3572382168065943,0.6427617831934057,130.9867068828973,235.67817027892207,14996.561520958534,20305.347148075398,15316.561520958534,20625.347148075398,91666.21929045484,8825477.167258482
C,250,85,2380,6630,85,255,18961.903162946666,34299.95230724939,0.3560128162181142,0.6439871837818859,130.1579374123483,235.4410845414175,15126.719458370882,20540.788232616815,15446.719458370882,20860.788232616815,91399.75548844144,8916876.922746925
C,250,86,2408,6708,86,258,19166.28950394659,34854.20497905617,0.35479663204447626,0.6452033679555237,129.33618685259344,235.19993094341834,15256.055645223476,20775.988163560232,15576.055645223476,21095.988163560232,91134.02944900295,9008010.952195928
C,250,87,2436,6786,87,261,19370.382800399915,35411.725731352206,0.35358958097008436,0.6464104190299157,128.52134868227216,234.95471395981625,15384.576993905748,21010.94287752005,15704.576993905748,21330.94287752005,90869.0156605221,9098879.96785645
C,250,88,2464,6864,88,264,19574.184765204125,35972.50206864981,0.3523915805051091,0.6476084194948909,127.71331901674999,234.7054392114942,15512.290312922498,21245.648316731545,15832.290312922498,21565.648316731545,90604.68955706105,9189484.65741351
C,250,89,2492,6942,89,267,19777.697058902784,36536.521378206584,0.3512025489795288,0.6487974510204713,126.91199652525263,234.4521134278622,15639.20230944775,21480.100430159408,15959.20230944775,21800.100430159408,90341.0274882787,9279825.684901789
C,250,90,2520,7020,90,270,19980.92129142858,37103.77093213131,0.3500224055369802,0.6499775944630197,126.11728235108689,234.19474441076127,15765.319591798836,21714.29517457017,16085.319591798836,22034.29517457017,90078.00669046205,9369903.69159225
C,250,91,2548,7098,91,273,20183.859023789177,37674.23788948007,0.3488510701284436,0.6511489298715564,125.329080034832,233.93334099970016,15890.648671833667,21948.22851556987,16210.648671833667,22268.22851556987,89815.60525863305,9459719.296850882
C,250,92,2576,7176,92,276,20386.51176969802,38247.90929834281,0.3476884635057794,0.6523115364942205,124.5472954401408,233.66791303792394,16015.195967273808,22181.896428607793,16335.195967273808,22501.896428607793,89553.8021195162,9549273.098970398
C,250,93,2604,7254,93,279,20588.880997151908,38824.772097919886,0.3465345072151388,0.6534654927848613,123.7718366823338,233.39847133981255,16138.967803956142,22415.294899947607,16458.967803956144,22735.294899947607,89292.57700553657,9638565.675975936
C,250,94,2632,7332,94,282,20790.9681299574,39404.81312058919,0.3453891235902618,0.6546108764097381,123.00261405949314,233.12502765922014,16261.970418015635,22648.41992760683,16581.970418015637,22968.41992760683,89031.91042967832,9727597.586405614
C,250,95,2660,7410,95,285,20992.774549207796,39988.01909396349,0.34425223574568214,0.6557477642543179,122.23953998597582,232.84759465875257,16384.20995800161,22881.26752226558,16704.20995800161,23201.26752226558,88771.7836611821,9816369.370066797
C,250,96,2688,7488,96,288,21194.301594712444,40574.376642938056,0.34312376756985,0.6568762324301499,121.48252892835235,232.56618588013734,16505.692486929962,23113.833708145718,16825.692486929962,23433.833708145718,88512.17870212243,9904881.548768919
C,250,97,2716,7566,97,291,21395.55056638014,41163.872291728774,0.3420036437181879,0.6579963562818121,120.7314973434608,232.28081571523845,16626.423984273424,23346.114523860957,16946.423984273424,23666.114523860957,88253.07826467481,9993134.627033593
C,250,98,2744,7644,98,294,21596.52272555805,41756.49246590027,0.34089178960609023,0.6591082103939098,119.98636361874323,231.9914993781648,16746.410347892168,23578.10602323912,17066.410347892168,23898.10602323912,87994.465749227,10081129.09278282
C,250,99,2772,7722,99,297,21797.21929632788,42352.22349438437,0.33978813140187936,0.6602118685981205,119.24704801458005,231.69825287805872,16865.657395906746,23809.80427611718,17185.657395906746,24129.80427611718,87736.3252231597,10168865.418005979
C,250,100,2800,7800,100,300,21997.641466760637,42951.051611488576,0.338692596019726,0.661307403980274,118.51347260865056,231.40109299274258,16984.170868515397,24041.20536910992,17304.170868515397,24361.20536910992,87478.64140034828,10256344.059406327
C,250,101,2828,7878,101,303,22197.79039013155,43552.962958894714,0.337605111112545,0.662394888887455,117.78556124215713,231.10003724302638,17101.956429757553,24272.30540635295,17421.956429757553,24592.30540635295,87221.39962129587,10343565.459027624
C,250,102,2856,7956,102,306,22397.66718609631,44157.94358764735,0.33652560506487367,0.6634743949351263,117.06323946795526,230.7951038678762,17219.01966922551,24503.100510220826,17539.01966922551,24823.100510220826,86964.58583395787,10430530.044861581
C,250,103,2884,8034,103,309,22597.272941830146,44765.979460132236,0.33545400698574135,0.6645459930142587,116.34643450036063,230.48631180010614,17335.366103725868,24733.58682202093,17655.366103725868,25053.58682202093,86708.18657511669,10517238.231436698
C,250,104,2912,8112,104,312,22796.608713130838,45377.05645204431,0.3343902467015362,0.665609753298464,115.63507516673654,230.17368064290267,17451.001178892606,24963.760502663834,17771.001178892606,25283.760502663834,86452.1889524098,10603690.420389108
C,250,105,2940,8190,105,315,22995.675525487033,45991.16035434551,0.3333342547488764,0.6666657452511235,114.92909186063552,229.85723064684123,17565.93027075324,25193.617733310675,17885.93027075324,25513.617733310675,86196.5806268692,10689887.001015978
C,250,106,2968,8268,106,318,23194.4743751128,46608.276875211945,0.3322859623674918,0.6677140376325081,114.22841649654347,229.53698268758606,17680.158687249783,25423.154715998262,18000.158687249783,25743.154715998262,85941.34979603239,10775828.35081201
C,250,107,2996,8346,107,321,23393.006229949817,47228.39164197041,0.33124530149312026,0.6687546985068797,113.53298246617223,229.21295824426596,17793.691669715954,25652.367674242527,18113.691669715954,25972.367674242527,85686.48517760955,10861514.83598962
C,250,108,3024,8424,108,324,23591.272030638058,47851.490203024434,0.33021220475042456,0.6697877952495754,112.84272459613587,228.88517937828794,17906.53439431209,25881.252853620816,18226.53439431209,26201.252853620816,85431.97599360596,10946946.811983226
C,250,109,3052,8502,109,327,23789.272691456143,48477.558029769236,0.3291866054459343,0.6708133945540656,112.15757910702433,228.55366871270238,18018.691973419114,26109.806522333518,18338.691973419114,26429.806522333518,85177.81195493168,11032124.623938158
C,250,110,3080,8580,110,330,23987.0091012322,49106.58051849568,0.32816843756101605,0.6718315624389839,111.47748357389185,228.21844941224407,18130.169456993008,26338.024971745763,18450.169456993008,26658.024971745763,84923.98324653399,11117048.607184691
C,250,111,3108,8658,111,333,24184.482124226433,49738.54299228325,0.32715763574487655,0.6728423642551236,110.80237688794917,227.87954516370326,18240.971833880958,26565.904516909464,18560.971833880958,26885.904516909464,84670.4805129131,11201719.087697605
C,250,112,3136,8736,112,336,24381.69260098603,50373.430702881575,0.32615413530760096,0.6738458646923989,110.13219921962255,227.5369801570399,18351.10403310058,26793.441497066506,18671.10403310058,27113.441497066506,84417.29484416562,11286136.38254177
C,250,113,3164,8814,113,339,24578.641349173602,51011.22883258092,0.3251578722132302,0.6748421277867697,109.46689198263562,227.190779066614,18460.570925083215,27020.63227613312,18780.570925083215,27340.63227613312,84164.41776231241,11370300.800304083
C,250,114,3192,8892,114,342,24775.329164369778,51651.92249607069,0.32416878307288055,0.6758312169271193,108.80639779943763,226.84096703326887,18569.377322882654,27247.47324316639,18889.377322882654,27567.47324316639,83911.84120817663,11454212.64151226
C,250,115,3220,8970,115,345,24971.75682085087,52295.49674228665,0.32318680513790565,0.6768131948620943,108.15066046763371,226.48756964663477,18677.527983350286,27473.960812813024,18997.527983350286,27793.960812813024,83659.55752856712,11537872.199040826
C,250,116,3248,9048,116,348,25167.92507234246,52941.93655624625,0.3222118762931061,0.6777881237068939,107.49962492748885,226.13061292786506,18785.027608277775,27700.091425740888,19105.027608277775,28020.091425740888,83407.55946383848,11621279.758504665
C,250,117,3276,9126,117,351,25363.83465274957,53591.22686087202,0.3212439350499869,0.6787560649500132,106.85323723054391,225.7701233129543,18891.88084550832,27925.861549053843,19211.88084550832,28245.861549053843,83155.84013587455,11704435.598640539
C,250,118,3304,9204,118,354,25559.48627686427,54243.352518802996,0.32028292054006446,0.6797170794599355,106.21144450916717,225.4061276363356,18998.09229001749,28151.26767669018,19318.09229001749,28471.26767669018,82904.3930363757,11787339.991676914
C,250,119,3332,9282,119,357,25754.880641051313,54898.298334194,0.3193287725082256,0.6806712274917744,105.57419494705204,225.0386531148386,19103.66648496454,28376.30632980502,19423.66648496454,28696.30632980502,82653.21201547266,11869993.203692386
C,250,120,3360,9360,120,360,25950.018423912625,55556.04905450252,0.3183814313061398,0.6816185686938602,104.9414377507406,224.6677273322385,19208.60792271528,28600.974057137257,19528.60792271528,28920.974057137257,82402.29127074478,11952395.49496313
C,250,121,3388,9438,121,363,26144.900286931217,56216.5893722634,0.317440837885725,0.682559162114275,104.31312312190273,224.29337822388266,19312.92104583718,28825.26743536114,19632.92104583718,29145.26743536114,82151.62533644635,12034547.120299576
C,250,122,3416,9516,122,366,26339.526875095165,56879.9039268508,0.3165069337926697,0.6834930662073304,103.68920223065169,223.9156340620474,19416.610248067835,29049.183069423187,19736.610248067835,29369.183069423187,81901.20907317476,12116448.32937275
C,250,123,3444,9594,123,369,26533.8988175024,57545.977306227796,0.31557966116001007,0.6844203388399899,103.06962718951519,223.53452344126714,19519.67987525735,29272.717592864454,19839.67987525735,29592.717592864454,81651.03765769559,12198099.367030445
C,250,124,3472,9672,124,372,26728.0167279467,58214.794048682954,0.31465896270176624,0.6853410372982337,102.45435102834567,223.1500752642939,19622.134226285696,29495.867668128747,19942.134226285696,29815.867668128747,81401.1065731599,12279500.473603606
C,250,125,3500,9750,125,375,26921.88120548569,58886.33864455428,0.31374478170663445,0.6862552182933654,101.84332766995635,222.76231872828225,19723.977553955654,29718.629986857028,20043.977553955654,30038.629986857028,81151.41159955967,12360651.885203166
C,250,126,3528,9828,126,378,27115.492834991208,59560.59553794012,0.312837062031739,0.687162937968261,101.23651190650364,222.37128331129142,19825.214065862157,29941.00127016832,20145.214065862157,30261.00127016832,80901.94880444877,12441553.834007615
C,250,127,3556,9906,127,381,27308.85218768274,60237.54912839706,0.31193574809644264,0.6880642519035575,100.63385937659856,221.97699875911323,19925.847925238755,30162.978268927433,20245.847925238755,30482.978268927433,80652.71453392794,12522206.548541544
C,250,128,3584,9984,128,384,27501.959821644326,60917.18377262458,0.3110407848762169,0.6889592151237831,100.03532654317875,221.57949507254355,20025.883251781936,30384.557763999976,20345.883251781936,30704.557763999976,80403.70540393058,12602610.253945475
C,250,129,3612,10062,129,387,27694.81628232557,61599.48378613674,0.31015211789657166,0.6898478821034283,99.44087067188744,221.17880249458307,20125.32412245382,30605.736566494557,20445.32412245382,30925.736566494557,80154.91829161764,12682765.172237093
C,250,130,3640,10140,130,390,27887.42210302701,62284.43344492005,0.3092696932270451,0.690730306772955,98.8504498103684,220.7749514985113,20224.17457226419,30826.51151799307,20544.17457226419,31146.51151799307,79906.35032721992,12762671.522564312
C,250,131,3668,10218,131,393,28079.777805370693,62972.01698707838,0.30839345747525393,0.691606542524746,98.26402276794748,220.36797277570753,20322.438595032138,31046.879490768777,20642.438595032138,31366.879490768777,79657.99888591375,12842329.521450225
C,250,132,3696,10296,132,396,28271.883899756012,63662.21861446432,0.30752335778100326,0.6924766422189967,97.68154909603258,219.95789722399164,20420.12014412817,31266.837387992768,20740.12014412817,31586.837387992768,79409.86158000605,12921739.383030232
C,250,133,3724,10374,133,399,28463.7408858015,64355.02249429646,0.30665934181045823,0.6933406581895418,97.10298906914015,219.5447559363198,20517.22313319731,31486.382143929088,20837.22313319731,31806.382143929088,79161.93625136498,13000901.319281597
C,250,134,3752,10452,134,402,28655.34925277294,65050.412760763764,0.3058013577503739,0.694198642249626,96.52830366641138,219.12858018957058,20613.75143686372,31705.51072411866,20933.75143686372,32025.51072411866,78914.2209639955,13079815.540245593
C,250,135,3780,10530,135,405,28846.709479998208,65748.37351661561,0.3049493543023882,0.6950506456976118,95.95745455372835,218.7094014336984,20709.70889141745,31924.220125552358,21029.70889141745,32244.220125552358,78666.71399685669,13158482.25424245
C,250,136,3808,10608,136,408,29037.822037269216,66448.8888347383,0.30410328067737247,0.6958967193226275,95.39040406633367,218.2872512810768,20805.099295483782,32142.507376833433,21125.099295483782,32462.507376833433,78419.41383685262,13236901.668079302
C,250,137,3836,10686,137,411,29228.68738523136,67151.94275971764,0.3032630865898436,0.6967369134101564,94.82711519200515,217.86216149618164,20899.926410675787,32360.369538329614,21219.926410675787,32680.369538329614,78172.3191720467,13315073.987251349
C,250,138,3864,10764,138,414,29419.30597576091,67857.51930938762,0.3024287222524359,0.6975712777475642,94.26755155472414,217.43416398550633,20994.19396223051,32577.80370231512,21314.19396223051,32897.80370231512,77925.42888505761,13392999.416136406
C,250,139,3892,10842,139,417,29609.678252330625,68565.60247636518,0.3016001383704316,0.6983998616295684,93.71167739871687,217.00329078746555,21087.90563962923,32794.80699310258,21407.90563962923,33114.80699310258,77678.74204654561,13470678.158182953
C,250,140,3920,10920,140,420,29799.804650363883,69276.1762295706,0.3007772861363529,0.699222713863647,93.15945757318573,216.56957406304383,21181.065097202416,33011.37656716563,21501.065097202416,33331.37656716563,77432.2579090574,13548110.41609201
C,250,141,3948,10998,141,423,29989.68559757793,69989.22451573439,0.2999601172246102,0.7000398827753898,92.61085751724606,216.13304608610875,21273.675954719663,33227.509613251736,21593.675954719663,33547.509613251736,77185.9759008387,13625296.391992848
C,250,142,3976,11076,142,426,30179.3215143162,70704.73126088934,0.29914858378621195,0.7008514162137881,92.06584324549819,215.6937392344025,21365.741797965162,33443.20335248614,21685.741797965162,33763.20335248614,76939.89561997517,13702236.287612824
C,250,143,4004,11154,143,429,30368.71281387041,71422.68037184919,0.29834263844353065,0.7016573615564693,91.52438133386427,215.25168598038826,21457.266179299026,33658.45503846653,21777.266179299026,33978.45503846653,76694.01682856314,13778930.304441387
C,250,144,4032,11232,144,432,30557.859902792392,72143.05573767213,0.29754223428512927,0.7024577657148707,90.98643890597955,214.8069188826459,21548.252618205006,33873.261957349176,21868.252618205006,34193.261957349176,76448.33944715637,13855378.643888542
C,250,145,4060,11310,145,435,30746.763181196242,72865.8412311111,0.2967473248606428,0.7032526751393572,90.45198361984994,214.35947057717647,21638.704601824855,34087.62142792635,21958.704601824855,34407.62142792635,76202.8635492566,13931581.5074378
C,250,146,4088,11388,146,438,30935.423043050858,73591.02071004888,0.29595786417571934,0.7040421358242807,89.9209836549667,213.90937376908147,21728.625585479822,34301.53080169543,22048.625585479822,34621.53080169543,75957.58935601205,14007539.096793812
C,250,147,4116,11466,147,441,31123.839876463317,74318.57801891942,0.29517380668701654,0.7048261933129836,89.39340769982779,213.45666122452926,21818.01899317965,34514.98746291996,22138.01899317965,34834.98746291996,75712.51723108925,14083251.614024902
C,250,148,4144,11544,148,444,31312.0140639533,75048.49699011476,0.29439510729725554,0.7056048927027445,88.86922493964626,213.00136576250682,21906.888218119293,34727.98882868247,22226.888218119293,35047.98882868247,75467.64767553826,14158719.26170044
C,250,149,4172,11622,149,447,31499.945982718662,75780.76144537724,0.29362172135033004,0.70637827864967,88.34840504469774,212.54352024745825,21995.23662316399,34940.53234892993,22315.23662316399,35260.53234892993,75222.981323039,14233942.24302348
C,250,150,4200,11700,150,450,31687.636004892865,76515.35519717795,0.2928536046264719,0.7071463953735281,87.83091815864704,212.08315758125505,22083.067541322638,35152.61550651119,22403.067541322638,35472.61550651119,74978.51893497552,14308920.761958456
C,250,151,4228,11778,151,453,31875.08449779385,77252.26205008007,0.29209071333747055,0.7079092866625294,87.31673488754774,211.62031069618254,22170.384276210185,35364.23581720737,22490.384276210185,35684.23581720737,74734.26139593257,14383655.023354389
C,250,152,4256,11856,152,456,32062.29182416524,77991.46580208844,0.29133300412194807,0.7086669958780519,86.80582628889019,211.15501254746226,22257.190102499077,35575.39082975483,22577.190102499077,35895.39082975483,74490.20970908811,14458145.233063476
C,250,153,4284,11934,153,459,32249.258342409677,78732.95024598425,0.290580434040688,0.709419565959312,86.2981638611525,210.68729610642657,22343.48826636023,35786.07812586126,22663.48826636023,36106.07812586126,74246.36499189476,14532391.59805537
C,250,154,4312,12012,154,462,32435.98440681476,79476.6991706458,0.2898329605720172,0.7101670394279829,85.79371953344001,210.21719435336118,22429.28198589367,35996.295320214624,22749.28198589367,36316.295320214624,74002.72847170029,14606394.32652707
C,250,155,4340,12090,155,465,32622.470367771522,80222.69636235411,0.2890905416072418,0.7109094583927582,85.29246565568111,209.74474027117134,22514.574451549353,36206.04006048579,22834.574451549353,36526.04006048579,73759.30148171312,14680153.628008783
C,250,156,4368,12168,156,468,32808.716571986115,80970.92560608491,0.2883531354461352,0.7116468645538648,84.79437498883433,209.2699668385638,22599.368826538186,36415.310027324354,22919.368826538186,36735.310027324354,73516.08545684953,14753669.713465633
C,250,157,4396,12246,157,471,32994.72336268437,81721.37068678575,0.28762070079247765,0.7123792992075224,84.29942069552028,208.79290702376827,22683.668247233705,36624.10293434812,23003.668247233705,36944.10293434812,73273.08192982213,14826942.795395454
C,250,158,4424,12324,158,474,33180.4910798099,82474.01539063876,0.2868931967496483,0.7131068032503517,83.80757633090082,208.31359377838498,22767.475823564608,36832.41652812651,23087.475823564608,37152.41652812651,73030.29252732145,14899973.087922776
C,250,159,4452,12402,159,477,33366.020060215575,83228.843506309,0.28617058281626784,0.7138294171837322,83.31881583376128,207.83206003126452,22850.79463939837,37040.248588157774,23170.79463939837,37360.248588157774,72787.71896625645,14972760.806889033
C,250,160,4480,12480,160,480,33551.31063784884,83985.83882617869,0.28545281888189133,0.7145471811181087,82.83311351788305,207.34833868265028,22933.62775291625,37247.59692684042,23253.62775291625,37567.59692684042,72545.36305013332,15045306.169939166
C,250,161,4508,12558,161,483,33736.363143930896,84744.98514756662,0.28473986522275163,0.7152601347772484,82.35044406361,206.86246259836145,23015.97819697986,37454.45938943879,23335.97819697986,37774.45938943879,72303.22666549287,15117609.396604659
C,250,162,4536,12636,162,486,33921.177907129924,85506.26627393365,0.2840316824975517,0.7159683175024484,81.87078250971174,206.37446460428745,23097.848979489572,37660.83385404308,23417.848979489572,37980.83385404308,72061.3117784998,15189670.70838316
C,250,163,4564,12714,163,489,34105.75525372861,86269.66601607345,0.2833282317433064,0.7166717682566937,81.394104245403,205.88437748085698,23179.243083734975,37866.71823152393,23499.243083734975,38186.71823152393,71819.620431565,15261490.328814724
C,250,164,4592,12792,164,492,34290.09550778608,87035.16819328934,0.28262947437123215,0.7173705256287678,80.92038500263428,205.39223395778532,23260.16346873761,38072.11046548172,23580.16346873761,38392.11046548172,71578.1547401049,15333068.483554829
C,250,165,4620,12870,165,495,34474.19899129438,87802.75663455669,0.28193537216268455,0.7180646278373155,80.44960084852823,204.89806670879616,23340.61306958614,38277.00853219051,23660.61306958614,38597.00853219051,71336.9168893311,15404405.40044416
C,250,166,4648,12948,166,498,34658.066024329775,88572.41517967079,0.2812458872651439,0.718754112734856,79.98172817811115,204.40190834670872,23420.59479776425,38481.41044053722,23740.59479776425,38801.41044053722,71095.90913120497,15475501.309575364
C,250,167,4676,13026,167,501,34841.69692519881,89344.127680381,0.28056098218824677,0.7194390178117532,79.51674370715044,203.90379141842678,23500.1115414714,38685.31423195565,23820.1115414714,39005.31423195565,70855.13378139431,15546356.443356758
C,250,168,4704,13104,168,504,35025.092010579545,90117.87800151034,0.2798806197998643,0.7201193802001358,79.05462446525158,203.40374840022795,23579.16616593665,38888.717980355876,23899.16616593665,39208.717980355876,70614.59321636987,15616971.036573129
C,250,169,4732,13182,169,507,35208.25159565788,90893.65002206099,0.2792047633222264,0.7207952366777736,78.59534778910978,202.90181169310137,23657.76151372576,39091.61979204898,23977.76151372576,39411.61979204898,70374.28987055279,15687345.326443681
C,250,170,4760,13260,170,510,35391.17599425922,91671.42763630593,0.27853337632809066,0.7214666236719094,78.13889131592886,202.39801361817615,23735.900405041688,39294.01780566716,24055.900405041688,39614.01780566716,70134.22623352625,15757479.552677209
C,250,171,4788,13338,171,513,35573.865518975654,92451.19475486601,0.2778664227369568,0.7221335772630433,77.68523297705612,201.89238641237662,23813.585638018743,39495.91019207954,24133.585638018743,39815.91019207954,69894.40484735818,15827373.957524566
C,250,172,4816,13416,172,516,35756.320481288574,93232.93530577343,0.2772038668113243,0.7227961331886757,77.23435099177138,201.3849622241589,23890.819989010513,39697.2951543037,24210.819989010513,40017.2951543037,69654.82830398256,15897028.78582855
C,250,173,4844,13494,173,519,35938.5411916872,94016.63323552112,0.27654567315299494,0.723454326847005,76.78622386121877,200.87577310930655,23967.60621287173,39898.170927413004,24287.60621287173,40218.170927413004,69415.49924263134,15966444.285071181
C,250,174,4872,13572,174,522,36120.52795978284,94802.27251009793,0.27589180669941815,0.7241081933005818,76.34083036251889,200.36485102689474,24043.94704323425,40098.5357784399,24363.94704323425,40418.5357784399,69176.4203473534,16035620.705418535
C,250,175,4900,13650,175,525,36302.281094419035,95589.83711601037,0.2752422327200779,0.7247577672799221,75.89814954302311,199.85222783533413,24119.845192777273,40298.388006275236,24439.845192777273,40618.388006275236,68937.5943445893,16104558.299763124
C,250,176,4928,13728,176,528,36483.80090377791,96379.31106128987,0.27459691681292386,0.7254030831870761,75.45816071478285,199.33793528869356,24195.303353492054,40497.72594156393,24515.303353492054,40817.72594156393,68699.0240008691,16173257.323763993
C,250,177,4956,13806,177,531,36665.08769548272,97170.67837648709,0.2739558249008428,0.7260441750991572,75.02084344904517,198.8220050328174,24270.3241969411,40696.547946596744,24590.3241969411,41016.547946596744,68460.71212046564,16241718.035884459
C,250,178,4984,13884,178,534,36846.14177669654,97963.92311565166,0.27331892322817153,0.7266810767718285,74.58617757099088,198.30446860181365,24344.91037451209,40894.852415198555,24664.91037451209,41214.852415198555,68222.66154320113,16309940.69742766
C,250,179,5012,13962,179,537,37026.96345421754,98759.02935729879,0.27268617835725095,0.7273138216427489,74.15414315454629,197.78535741447644,24419.064517666633,41092.63777261303,24739.064517666633,41412.63777261303,67984.87514225568,16377925.572569916
C,250,180,5040,14040,180,540,37207.553034570614,99555.98120536172,0.2720575571650204,0.7279424428349797,73.72472051746068,197.26470277116314,24492.789238184094,41289.902475384195,24812.789238184094,41609.902475384195,67747.35582215595,16445672.928392071
C,250,181,5068,14118,181,543,37387.910824095794,100354.7627901316,0.2714330268396504,0.7285669731603496,73.29789021625231,196.74253585007594,24566.087128400348,41486.64501123427,24886.087128400348,41806.64501123427,67510.10651658206,16513183.034908654
C,250,182,5096,14196,182,546,37568.03712903317,101155.35826918244,0.2708125548772172,0.7291874451227828,72.87363304156713,196.21888770440438,24638.960761441915,41682.863898938675,24958.960761441915,42002.863898938675,67273.13018649288,16580456.165095147
C,250,183,5124,14274,183,549,37747.93225560475,101957.75182828374,0.2701961090784138,0.7298038909215862,72.4519300135279,195.69378925921552,24711.412691455444,41878.55768819789,25031.412691455444,42198.55768819789,67036.42981818586,16647492.594913332
C,250,184,5152,14352,184,552,37927.59651009329,102761.9276822995,0.26958365754530056,0.7304163424546996,72.03276237710683,195.1672713081789,24783.44545383255,42073.72495950607,25103.44545383255,42393.72495950607,66800.00842132143,16714292.603334654
C,250,185,5180,14430,185,555,38107.03019891781,103567.87007607333,0.26897516867809346,0.7310248313219065,71.61611159786464,194.63936451106207,24855.061565430417,42268.36432401714,25175.061565430417,42588.36432401714,66563.86902723167,16780856.472361885
C,250,186,5208,14508,186,558,38286.23362870658,104375.5632853012,0.2683706111719899,0.7316293888280101,71.201959357521,194.1100993905586,24926.263524787937,42462.47442340769,25246.263524787937,42782.47442340769,66328.0146870199,16847184.487048905
C,250,187,5236,14586,187,561,38465.2071063669,105184.99161739014,0.2677699540140315,0.7322300459859686,70.79028754986714,193.57950632983628,24997.053812337803,42656.05392973753,25317.053812337803,42976.05392973753,66092.44846992585,16913276.93551883
C,250,188,5264,14664,188,564,38643.95093915242,105996.13941230465,0.26717316648000233,0.7328268335199978,70.3810782766078,193.04761556969493,25067.43489061441,42849.101545307225,25387.43489061441,43169.101545307225,65857.17346157567,16979134.108980406
C,250,189,5292,14742,189,567,38822.46543472756,106808.99104339913,0.2665802181313661,0.733419781868634,69.97431384345414,192.51445720621174,25137.409204457865,43041.61600251344,25457.409204457865,43361.61600251344,65622.19276241647,17044756.301742822
C,250,190,5320,14820,190,570,39000.75090122945,107623.53091823836,0.2659910788122352,0.7340089211877648,69.56997675619522,191.98006118814166,25206.97918121406,43233.59606370158,25526.97918121406,43553.59606370158,65387.50948608422,17110143.811228905
